date,open,high,low,close,volume
2023-02-17,152.35,153.0,150.85,152.55,59144118.0
2023-02-24,147.11,147.19,145.72,146.71,55469606.0
2023-03-03,148.04,151.11,147.33,151.03,70732300.0
2023-03-10,150.21,150.94,147.61,148.5,68572400.0
2023-03-17,156.08,156.74,154.28,155.0,98944633.0
2023-03-24,158.86,160.34,157.85,160.25,59256343.0
2023-03-31,162.44,165.0,161.91,164.9,68749800.0
2023-04-06,162.43,164.96,162.0,164.66,45390123.0
2023-04-14,164.59,166.32,163.82,165.21,49386500.0
2023-04-21,165.05,166.45,164.49,165.02,58337341.0
2023-04-28,168.49,169.85,167.88,169.68,55275900.0
2023-05-05,170.98,174.3,170.76,173.57,113453200.0
2023-05-12,173.62,174.06,171.0,172.57,45533138.0
2023-05-19,176.39,176.39,174.94,175.16,55809500.0
2023-05-26,173.32,175.77,173.11,175.43,54835000.0
2023-06-02,181.03,181.78,179.26,180.95,61996913.0
2023-06-09,181.5,182.23,180.63,180.96,48900000.0
2023-06-16,186.73,186.99,184.27,184.92,101256225.0
2023-06-23,185.55,187.56,185.01,186.68,53117000.0
2023-06-30,191.63,194.48,191.26,193.97,85213216.0
2023-07-07,191.41,192.67,190.24,190.68,46815000.0
2023-07-14,190.23,191.18,189.63,190.69,41616242.0
2023-07-21,194.1,194.97,191.23,191.94,71951700.0
2023-07-28,194.67,196.63,194.14,195.83,48291443.0
2023-08-04,185.52,187.38,181.92,181.99,115956841.0
2023-08-11,177.32,178.62,176.55,177.79,52036700.0
2023-08-18,172.3,175.1,171.96,174.49,61172200.0
2023-08-25,177.38,179.15,175.82,178.61,51449600.0
2023-09-01,189.49,189.92,188.28,189.46,45766503.0
2023-09-08,178.35,180.24,177.79,178.18,65602066.0
2023-09-15,176.48,176.5,173.82,175.01,109259500.0
2023-09-22,174.67,177.08,174.05,174.79,56725400.0
2023-09-29,172.02,173.07,170.34,171.21,51861100.0
2023-10-06,173.8,177.99,173.18,177.49,57266700.0
2023-10-13,181.42,181.93,178.14,178.85,51456082.0
2023-10-20,175.31,175.42,172.64,172.88,64244028.0
2023-10-27,166.91,168.96,166.83,168.22,58499129.0
2023-11-03,174.24,176.82,173.35,176.65,79829246.0
2023-11-10,183.97,186.57,183.53,186.4,66177922.0
2023-11-17,190.25,190.38,188.57,189.69,50941404.0
2023-11-24,190.87,190.9,189.25,189.97,24048344.0
2023-12-01,190.33,191.56,189.23,191.24,45704823.0
2023-12-08,194.2,195.99,193.67,195.71,53406400.0
2023-12-15,197.53,198.4,197.0,197.57,128538401.0
2023-12-22,195.18,195.41,192.97,193.6,37149600.0
2023-12-29,193.9,194.4,191.73,192.53,42672148.0
2024-01-05,181.99,182.76,180.17,181.18,62379700.0
2024-01-12,186.06,186.74,185.19,185.92,40477800.0
2024-01-19,189.33,191.95,188.82,191.56,68903000.0
2024-01-26,194.27,194.76,191.94,192.42,44594011.0
2024-02-02,179.86,187.33,179.25,185.85,102551700.0
2024-02-09,188.65,189.99,188.0,188.85,45155216.0
2024-02-16,183.42,184.85,181.67,182.31,49752500.0
2024-02-23,185.01,185.04,182.23,182.52,45119700.0
2024-03-01,179.55,180.53,177.38,179.66,73563100.0
2024-03-08,169.0,173.7,168.94,170.73,76267041.0
2024-03-15,171.17,172.62,170.29,172.62,121752700.0
2024-03-22,171.76,173.05,170.06,172.28,71160138.0
2024-03-28,171.75,172.23,170.51,171.48,65672700.0
2024-04-05,169.59,170.39,168.95,169.58,42104826.0
2024-04-12,174.26,178.36,174.21,176.55,101670900.0
2024-04-19,166.21,166.4,164.08,165.0,68149400.0
2024-04-26,169.88,171.34,169.18,169.3,44838400.0
2024-05-03,186.65,187.0,182.66,183.38,163224109.0
2024-05-10,184.9,185.09,182.13,183.05,50759500.0
2024-05-17,189.51,190.81,189.18,189.87,41282925.0
2024-05-24,188.82,190.58,188.04,189.98,36327000.0
2024-05-31,191.44,192.57,189.91,192.25,75158300.0
2024-06-07,194.65,196.94,194.14,196.89,53103912.0
2024-06-14,213.85,215.17,211.3,212.49,70122748.0
2024-06-21,210.39,211.89,207.11,207.49,246421353.0
2024-06-28,215.77,216.07,210.3,210.62,82542718.0
2024-07-05,221.65,226.45,221.65,226.34,60412408.0
2024-07-12,228.92,232.64,228.68,230.54,53046527.0
2024-07-19,224.82,226.8,223.28,224.31,49151500.0
2024-07-26,218.7,219.49,216.01,217.96,41601345.0
2024-08-02,219.15,225.6,217.71,219.86,105568600.0
2024-08-09,212.1,216.78,211.97,216.24,42201646.0
2024-08-16,223.92,226.83,223.65,226.05,44340240.0
2024-08-23,225.66,228.22,224.33,226.84,38677300.0
2024-08-30,230.19,230.4,227.48,229.0,52990800.0
2024-09-06,223.95,225.24,219.77,220.82,48423011.0
2024-09-13,223.58,224.04,221.91,222.5,36766619.0
2024-09-20,229.97,233.09,227.62,228.2,318679900.0
2024-09-27,228.46,229.52,227.3,227.79,34026000.0
2024-10-04,227.9,228.0,224.13,226.8,37345098.0
2024-10-11,229.3,229.41,227.34,227.55,31759200.0
2024-10-18,236.18,236.18,234.01,235.0,46431500.0
2024-10-25,229.74,233.22,229.57,231.41,38802304.0
2024-11-01,220.97,225.35,220.27,222.91,65276741.0
2024-11-08,227.17,228.66,226.41,226.96,38328824.0
2024-11-15,226.4,226.92,224.27,225.0,47923700.0
2024-11-22,228.06,230.72,228.06,229.87,38168300.0
2024-11-29,234.81,237.81,233.97,237.33,28481400.0
2024-12-06,242.91,244.63,242.08,242.84,36870619.0
2024-12-13,247.82,249.29,246.24,248.13,33155300.0
2024-12-20,248.04,255.0,245.69,254.49,147495300.0
2024-12-27,257.83,258.7,253.06,255.59,42355321.0
2025-01-03,243.36,244.18,241.89,243.36,40244114.0
2025-01-10,240.01,240.16,233.0,236.85,61710900.0
2025-01-17,232.12,232.29,228.48,229.98,68488301.0
2025-01-24,224.78,225.63,221.41,222.78,54697907.0
2025-01-31,247.19,247.19,233.44,236.0,101075128.0
2025-02-07,232.6,234.0,227.26,227.63,39707224.0
2025-02-14,241.25,245.55,240.99,244.6,40896227.0
2025-02-21,245.95,248.69,245.22,245.55,53197431.0
2025-02-28,236.95,242.09,230.2,241.84,56833400.0
2025-03-07,235.11,241.37,234.76,239.07,46273600.0
2025-03-14,211.25,213.95,209.58,213.49,60107600.0
2025-03-21,211.56,218.84,211.28,218.27,94127800.0
2025-03-28,221.67,223.81,217.68,217.9,39818617.0
2025-04-04,193.89,199.88,187.34,188.38,125910913.0
2025-04-11,186.1,199.54,186.06,198.15,87435915.0
2025-04-17,197.2,198.83,194.42,196.98,52164700.0
2025-04-25,206.37,209.75,206.2,209.28,38222300.0
2025-05-02,206.09,206.99,202.16,205.35,101010621.0
2025-05-09,199.0,200.54,197.54,198.53,36453923.0
2025-05-16,212.36,212.57,209.77,211.26,54737900.0
2025-05-23,193.67,197.7,193.46,195.27,78432918.0
2025-05-30,199.37,201.96,196.78,200.85,70819942.0
2025-06-06,203.0,205.7,202.05,203.92,46607700.0
2025-06-13,199.73,200.37,195.7,196.45,51447349.0
2025-06-20,198.24,201.7,196.86,201.0,96813542.0
2025-06-27,201.89,203.22,200.0,201.08,73188600.0
2025-07-03,212.15,214.65,211.81,213.55,34955836.0
2025-07-11,210.57,212.13,209.86,211.16,39765812.0
2025-07-18,210.87,211.79,209.7,211.18,48974600.0
2025-07-25,214.7,215.24,213.4,213.88,40268800.0
2025-08-01,210.87,213.58,201.5,202.38,104434500.0
2025-08-08,220.83,231.0,219.25,229.35,113854000.0
2025-08-15,234.0,234.28,229.34,231.59,56038700.0
2025-08-22,226.17,229.09,225.41,227.76,42477811.0
2025-08-29,232.51,233.38,231.37,232.14,39418437.0
2025-09-05,240.0,241.32,238.49,239.69,54870400.0
2025-09-12,229.22,234.51,229.02,234.07,55824216.0
2025-09-19,241.23,246.3,240.21,245.5,163741314.0
2025-09-26,254.1,257.6,253.78,255.46,46076300.0
2025-10-03,254.67,259.24,253.95,258.02,49155614.0
2025-10-10,254.94,256.38,244.0,245.27,61999100.0
2025-10-17,248.02,253.38,247.27,252.29,49147000.0
2025-10-24,261.19,264.13,259.18,262.82,38253717.0
2025-10-31,276.99,277.32,269.16,270.37,86167123.0
2025-11-07,269.8,272.29,266.77,268.47,48227400.0
2025-11-14,271.05,275.96,269.6,272.41,47431331.0
2025-11-21,265.95,273.33,265.67,271.49,59030832.0
2025-11-28,277.26,279.0,275.99,278.85,20135620.0
2025-12-05,280.54,281.14,278.05,278.78,47265845.0
2025-12-12,277.9,279.22,276.82,278.28,39532900.0
2025-12-19,272.15,274.6,269.9,273.67,144632048.0
2025-12-26,274.16,275.37,272.86,273.4,21521802.0
2026-01-02,272.26,277.84,269.0,271.01,37838100.0
2026-01-09,259.08,260.21,256.22,259.37,39997000.0
2026-01-16,257.9,258.9,254.93,255.53,72142800.0
2026-01-23,247.32,249.41,244.68,248.04,41689000.0
2026-01-30,255.17,261.9,252.18,259.48,92443408.0
2026-02-06,277.12,280.9,276.93,278.12,50453414.0
2026-02-13,262.01,262.23,255.45,255.78,56290700.0
2026-02-20,258.97,264.75,258.16,264.58,42070500.0
2026-02-27,272.81,272.81,262.89,264.18,72366505.0
2026-03-06,258.63,258.77,254.37,257.46,41120042.0
2026-03-13,255.48,256.33,249.52,250.12,36930000.0
2026-03-20,247.98,249.2,246.0,247.99,88331100.0
2026-03-27,253.9,255.49,248.07,248.8,47900000.0
2026-04-02,254.2,256.13,250.65,255.92,31289400.0
2026-04-07,256.15,256.2,245.7,253.5,61004335.0
